查驗登記證號,中文品名,英文品名,有效日期,發證日期,申請商名稱,申請商電話,申請商地址,成分
"1139021253","康晶視膜衣錠","ADVANCED TABLET","1180626","1130626","聯盛煇實業有限公司","02-28712829","台北市士林區東山路116號1樓","金盞花萃取物複合物;;金盞花萃取物(含混合類胡蘿蔔素酯);;蔗糖;;洋菜;;棕櫚油;;硬脂酸鈣;;混合濃縮生育醇;;二氧化矽;;乾燥維生素A醋酸鹽;;明膠;;玉米澱粉;;維生素A醋酸鹽;;蔗糖;;二丁基羥基甲苯;;抗壞血酸;;乾燥維生素E乙酸鹽;;乙酸dl-α-生育醇酯;;乾燥葡萄糖漿;;辛烯基丁二酸鈉澱粉;;二氧化矽;;氧化鋅;;硒酵母;;葡萄糖酸錳;;硫酸銅;;硫酸鈣;;微結晶狀α-纖維素;;二氧化矽;;硬脂酸鎂;;羥丙基甲基纖維素;;二氧化鈦;;食用藍色一號鋁麗基;;食用黃色五號鋁麗基;;食用紅色四十號鋁麗基"
"1139021255","Avance Vitamin C 維生素C錠狀食品","Avance Vitamin C Tablet","1180531","1130531","新加坡商全美世界控股有限公司台灣分公司","04-36068188","台中市西區民龍里臺灣大道二段218號31樓","麥芽糖;;微結晶狀α-纖維素;;β-胡蘿蔔素1% CWS/M;;乾燥葡萄糖漿;;阿拉伯膠;;中鏈三酸甘油酯;;蔗糖;;β-胡蘿蔔素;;抗壞血酸鈉;;二氧化矽;;生育醇(維生素E);;抗壞血酸(維生素C);;L-抗壞血酸鈉;;硬脂酸鎂;;複方蔗糖素;;蔗糖素;;醋磺內酯鉀;;乳糖;;二氧化矽;;水蜜桃香料粉;;乳糖;;二氧化矽;;乳酸丁酯;;甲基環戊烯醇酮;;丙位-十一内酯;;芳樟醇;;反式-2-己烯醛"
"1139021451","活性B12強化膠囊","","1180503","1130503","奕齊有限公司","0908116807","新北市中和區中山路2段332巷9號8樓","甲鈷胺(甲基鈷胺);;維生素B12;;麥芽糊精;;二氧化矽;;硬脂酸鎂;;膠囊;;羥丙基甲基纖維素;;純水;;鹿角菜膠;;食用紅色六號;;二氧化鈦;;氯化鉀;;食用藍色一號"
"1139021901","進階亮妍 維他命C膠囊","","1180510","1130510","金魚寶商社有限公司","02-265889029","台北市內湖區成功路4段61巷47號","複方維生素C(緩釋型);;L-抗壞血酸(維生素C);;柑橘萃取物;;米糠(粉);;硬空膠囊;;明膠;;硫酸月桂酯鈉;;二氧化鈦;;純水;;甘油;;食用紅色六號;;食用黃色四號"
"1139022363","EX綜合B1000+素食膠囊","","1180527","1130527","艾享受國際有限公司","04-23390801","台中市北屯區水湳里文心路三段447號4樓","牛磺酸;;鹽酸吡哆辛;;維生素B6;;鹽酸硫胺明;;維生素B1;;核黃素;;維生素B2;;葡萄糖酸鋅;;硫酸亞鐵;;麥芽糊精;;紅藻鈣粉;;菸鹼醯胺;;本多酸鈣;;麩醯胺酸;;二氧化矽;;硬脂酸鎂;;氰鈷胺明;;維生素B12;;胡椒鹼;;葉酸;;生物素;;膠囊;;羥丙基甲基纖維素;;食用紅色六號;;鹿角菜膠;;二氧化鈦;;氯化鉀;;食用藍色一號;;純水"
"1139022910","維他命B3","","1180527","1130527","苦行生化科技有限公司","02-22227646","新北市中和區員山路506號3樓","菸鹼酸;;微結晶狀α-纖維素;;二氧化矽;;硬脂酸鎂"
"1139022911","渡邊葉酸膜衣錠","Folic Acid Watanabe","1180617","1130617","人生製藥股份有限公司","04-23592345","台中市西屯區協和里工業區五路3號","葉酸;;微結晶狀α-纖維素;;乳糖;;硬脂酸鎂;;二氧化矽;;羥丙基甲基纖維素;;複方聚乙二醇;;聚乙二醇;;二丁基羥基甲苯;;二氧化鈦;;食用藍色一號鋁麗基;;食用黃色四號鋁麗基;;食用黃色五號鋁麗基"
"1139042304","蔓越莓乳酸菌錠C","","1180812","1130812","三友生技醫藥股份有限公司","06-6353338","台南市後壁區福安里下寮路207之3號","食用紅色四十號;;D-山梨醇;;二氧化矽;;蔗糖素;;蔓越莓萃取物;;乳酸菌粉(GF5);;麥芽糊精;;乾酪乳桿菌;;乾酪乳桿菌(Lactobacillus casei;;麥芽糊精;;植物乳桿菌;;植物乳桿菌(​​Lactobacillus plantarum);;麥芽糊精;;乳雙歧桿菌;;乳雙歧桿菌(Bifidobacterium lactis);;麥芽糊精;;嗜熱鏈球菌;;嗜熱鏈球菌(Streptococcus thermophilus);;麥芽糊精;;嗜酸乳桿菌(Lactobacillus acidophilus);;芽孢乳酸菌粉(Bacillus coagulans);;DL-蘋果酸(羥基丁二酸);;硬脂酸鎂;;蔓越莓香料粉;;蔓越莓香料;;丙二醇;;乳糖;;二氧化矽;;生育醇(維生素E);;優格香料粉;;優格香料;;麥芽糊精;;二氧化矽;;中鏈三酸甘油酯;;覆盆莓香料粉;;覆盆莓香料;;丙二醇;;麥芽糊精;;阿拉伯膠;;赤藻糖醇;;L-抗壞血酸(維生素C)"
"1139042306","大研維生素D3膠囊","Vitamin D3","1180809","1130809","大研生醫國際股份有限公司","02-23651380","臺中市西屯區市政北二路282號21樓之9","膽鈣化醇(維生素D3)0.25%;;膽鈣化醇;;生育醇(維生素E);;二氧化矽;;中鏈三酸甘油酯;;L-抗壞血酸鈉;;蔗糖;;辛烯基丁二酸鈉澱粉;;微結晶狀α-纖維素;;馬鈴薯澱粉;;空膠囊;;明膠;;水;;硫酸月桂酯鈉;;甘油"
"1139042757","維他命B群","","1180924","1130924","喜多福生技食品有限公司","05-5344162","台中市西屯區何南里東興路三段373號1樓","硝酸硫胺明(維生素B1);;核黃素(維生素B2);;鹽酸吡哆辛(維生素B6);;菸鹼醯胺;;本多酸鈣;;微結晶狀α-纖維素;;硬脂酸鎂;;膠囊;;羥丙基甲基纖維素;;純水;;鹿角菜膠;;氯化鉀"
"1139042762","特兒康D3-400膠囊","","1180729","1130729","源之田生技有限公司","02-89131326","新北市新店區北新路3段207之1號5樓","麥芽糊精;;乳酸鈣;;維生素D3 100 SD/S;;辛烯基丁二酸鈉澱粉;;蔗糖;;抗壞血酸鈉;;中鏈三酸甘油酯;;二氧化矽;;維生素E(生育醇);;維生素D3(膽鈣化醇);;膠囊;;明膠;;純水;;二氧化鈦;;硫酸月桂酯鈉;;甘油"
"1139043167","元氣複方膠囊","","1180801","1130801","三合興產業股份有限公司","02-32342211","新北市中和區建一路7號4樓","薑黃萃取物;;胡椒鹼;;硝酸硫胺明;;核黃素;;維生素B2;;鹽酸吡哆辛;;維生素B12 0.1%;;維生素B12;;檸檬酸;;麥芽糊精;;檸檬酸鈉;;菸鹼醯胺;;葉酸;;本多酸鈣;;生物素;;葡萄糖酸鋅;;二氧化矽;;硬脂酸鎂;;植物膠囊;;羥丙基甲基纖維素;;鹿角菜膠;;氯化鉀;;純水"
"1139043934","C收B群口含錠","","1180730","1130730","東阪國際股份有限公司","02-32348041","新北市中和區立德街148巷38號7樓","砂糖粉;;砂糖;;麥芽糊精;;D-山梨醇;;L-抗壞血酸;;L-抗壞血酸鈉;;維生素C;;乳糖;;硬脂酸鎂;;阿拉伯膠;;脂肪酸蔗糖酯;;草莓香料粉;;辛烯基丁二酸鈉澱粉;;麥芽糊精;;草莓香料;;香料;;丙二醇;;脂肪酸甘油酯;;混合濃縮生育醇;;阿斯巴甜;;二氧化矽;;食用紅色四十號鋁麗基;;複方維生素B12;;麥芽糊精;;檸檬酸鈉;;檸檬酸;;維生素B12(氰鈷胺明);;鹽酸吡哆辛(維生素B6);;鹽酸硫胺明(維生素B1);;核黃素(維生素B2)"
"1139045715","牛樟之B膠囊食品","Antrodia cinnamomea with vitamin B complex","1180719","1130719","全家人健康事業股份有限公司","02-8729-1343","台北市信義區忠孝東路5段68號29樓","牛樟芝粉末;;複方維生素B群;;硝酸硫胺明（維生素B1，硝酸噻胺）;;核黃素;;鹽酸吡哆辛(維生素B6);;菸鹼醯胺;;本多酸鈣;;氰鈷胺明(維生素B12)0.1%;;麥芽糊精;;檸檬酸鈉;;檸檬酸;;氰鈷胺明(維生素B12);;葉酸;;生物素;;麥芽糊精;;羥丙基甲基纖維素;;純水;;鹿角菜膠;;食用紅色六號;;二氧化鈦;;氯化鉀;;食用藍色一號"
"1139045934","C收膠原鋅口含錠","","1180730","1130730","東阪國際股份有限公司","02-32348041","新北市中和區立德街148巷38號7樓","乳糖;;砂糖粉;;砂糖;;麥芽糊精;;D-山梨醇;;L-抗壞血酸;;L-抗壞血酸鈉;;維生素C;;豬膠原蛋白;;脂肪酸蔗糖酯;;阿拉伯膠;;硬脂酸鎂;;葡萄糖酸鋅;;水蜜桃香料粉;;辛烯基丁二酸鈉澱粉;;麥芽糊精;;水蜜桃香料;;丙二醇;;香料;;脂肪酸甘油酯;;混合濃縮生育醇;;阿斯巴甜;;二氧化矽;;食用黃色四號鋁麗基"
"1139045936","C收D3Se口含錠","","1180730","1130730","東阪國際股份有限公司","02-32348041","新北市中和區立德街148巷38號7樓","砂糖粉;;砂糖;;麥芽糊精;;D-山梨醇;;L-抗壞血酸;;L-抗壞血酸鈉;;維生素C;;乳糖;;脂肪酸蔗糖酯;;阿拉伯膠;;硬脂酸鎂;;含鈣甲硫胺酸硒;;磷酸氫鈣;;L-甲硫胺酸硒;;阿斯巴甜;;檸檬香料粉;;麥芽糊精;;辛烯基丁二酸鈉澱粉;;香料;;阿拉伯膠;;脂肪酸甘油酯;;複方維生素D3;;辛烯基丁二酸鈉澱粉;;蔗糖;;L-抗壞血酸鈉;;中鏈三酸甘油酯;;二氧化矽;;生育醇;;膽鈣化醇(維生素D3);;二氧化矽;;食用黃色四號鋁麗基"
"1036065314","薊葆官錠","","1140202","1040202","臺灣威瑪舒培有限公司","02-25000895","臺北市大同區南京西路344巷9號1樓","朝鮮薊萃取;;朝鮮薊萃取;;麥芽糊精;;二氧化矽;;五味子萃取;;芝麻萃取;;硝酸硫胺明;;維生素B2;;菸鹼醯胺;;鹽酸吡哆辛(維生素B6);;葉酸;;氰鈷胺明(維生素B12);;羥丙基甲基纖維素;;聚乙烯吡咯烷酮;;麥芽糊精;;微結晶狀α-纖維素;;硬脂酸鎂;;丙二醇;;二氧化鈦;;滑石粉;;食用黃色五號;;食用黃色四號;;食用紅色六號;;食用紅色四十號;;食用藍色一號"
"1036066170","同心力康補糖衣錠","Ton Sin Leacon S.C. Tablets","1181226","1031226","中日藥品股份有限公司","02-27296475","台北市信義區逸仙路50巷12號7樓之1","硝酸硫胺明(維生素B1，硝酸噻胺);;核黃素（維生素B2）;;鹽酸吡哆辛（維生素B6）;;氰鈷胺明（維生素B12）;;菸鹼醯胺;;本多酸鈣;;乳糖;;微結晶狀α-纖維素;;甘醇酸澱粉鈉;;聚乙烯吡咯烷酮;;硬脂酸鎂;;二氧化矽;;羥丙基甲基纖維素;;蔗糖;;磷酸氫鈣;;阿拉伯膠;;滑石粉;;二氧化鈦;;食用黃色五號"
"1036069576","喜多 錠","C.Plus","1140210","1040210","富生醫藥生技股份有限公司","04-23501328","台中市南屯區寶山里工業區二十三路19號1樓","L-抗壞血酸;;蔗糖;;乳糖;;馬鈴薯澱粉;;麥芽糊精;;聚乙烯吡咯烷酮;;鳳梨香料（辛烯基丁二酸鈉澱粉、香料、乙醇、麥芽糊精、脂肪酸甘油酯）;;哈密瓜香料（辛烯基丁二酸鈉澱粉、香料、乙醇、天然香料、生育醇、麥芽糊精）;;硬脂酸鎂;;蔗糖素;;食用黃色四號"
"1036069654","美日E膠囊","Daily E Capsule","1140202","1040202","歐美醫藥生物科技股份有限公司","07-7355113","高雄市鳥松區松埔路11之10號","維生素E醋酸鹽;;小麥胚芽油;;大豆油;;明膠;;純水;;甘油;;硫酸月桂酯鈉;;食用紅色六號;;食用藍色一號"
"1036070882","多多B 糖衣錠","Do Do B","1140202","1040202","富生醫藥生技股份有限公司","04-23501328","台中市南屯區寶山里工業區二十三路19號1樓","維生素B1;;維生素B2;;維生素B6;;菸鹼醯胺;;麥芽糊精;;硬脂酸鎂;;蟲膠;;蔗糖;;明膠;;磷酸氫鈣;;食用黃色四號;;食用黃色五號"
"1036070883","“富生”扶民康糖衣錠","Fumincon S.C. Tablets “F.S.”","1140202","1040202","富生醫藥生技股份有限公司","04-23501328","台中市南屯區寶山里工業區二十三路19號1樓","核黃素;;鹽酸吡哆辛;;生物素;;菸鹼醯胺;;本多酸鈣;;乳糖;;馬鈴薯澱粉;;二氧化矽;;硬脂酸鎂;;磷酸氫鈣;;明膠;;蔗糖;;蟲膠;;食用藍色一號;;食用黃色四號"
"1040042504","RightCare D3膜衣錠","","1141103","1041103","生展生物科技股份有限公司","06-6323588","台南市新營區開元路154號Ａ棟","維生素D3 0.25%(辛烯基丁二酸鈉澱粉、蔗糖、抗壞血酸鈉、中鏈三酸甘油酯、二氧化矽、維生素E、維生素D3);;微結晶狀α-纖維素;;硬脂酸鎂;;二氧化矽;;膜衣（羥丙基甲基纖維素、羥丙基纖維素、聚乙二醇）"
"1040045800","力維康 B群 Ex 糖衣錠","B complex Ex","1141112","1041112","美德耐股份有限公司","02-27091088","台北市大安區延吉街239號3樓","鹽酸呋喃硫胺;;核黃素（維生素B2）;;鹽酸吡哆辛（維生素B6）;;維生素B12;;葉酸;;菸鹼醯胺;;本多酸鈣;;生物素;;牛磺酸;;葡萄糖酸鋅;;醋酸DL-ALPHA-生育醇酯 50%（維生素E、蔗糖、辛烯基丁二酸鈉澱粉、玉米澱粉、水、矽鋁酸鈉）;;γ-穀維素（γ-穀維素、米糠粉）;;羥丙基纖維素;;羧甲基澱粉鈉;;二氧化矽;;硬脂酸鎂;;微結晶狀α-纖維素;;防水膜衣（羥丙基甲基纖維素、微結晶纖維素、硬脂酸、二氧化鈦）;;阿拉伯膠;;明膠;;蔗糖;;食用黃色四號;;滑石粉;;磷酸氫鈣;;二氧化鈦"
"1076616122","得意人生綜合維他命錠","Vitamin and Minerals","1180126","1080126","力而美企業股份有限公司","02-27646404","台北市松山區南京東路五段296號9樓之1","維生素A醋酸鹽(11.5%)(麥芽糊精、阿拉伯膠、玉米澱粉、維生素A醋酸鹽 11.5%、維生素E);;維生素D3(辛烯基丁二酸鈉澱粉、蔗糖、維生素C、中鏈三酸甘油酯、二氧化矽、維生素E、維生素D3);;維生素E 50%(維生素E、麥芽糊精、辛烯基丁二酸鈉澱粉、二氧化矽);;維生素B1;;維生素B2;;維生素B6;;維生素B12;;維生素C;;葉酸;;生物素;;菸鹼醯胺;;碳酸鈣;;葡萄糖酸亞鐵;;葡萄糖酸鋅;;葡萄糖酸銅;;氧化鎂;;硫酸錳;;肌醇;;硬脂酸鎂;;微結晶狀α-纖維素;;羥丙基甲基纖維素;;二氧化鈦;;食用紅色四十號鋁麗基;;食用黃色四號鋁麗基"
"1076616701","菁萃能量魚油膠囊食品","XEO MEGA","1180429","1080429","美商多特瑞有限公司台灣分公司","04-22107011","台中市西屯區文心路二段201號9樓之1、之2、之8及22樓之1、之3、之5、之6、之7、之8","魚油;;魚油;;混合濃縮生育醇;;亞麻仁油;;琉璃苣籽油;;乙酸D-α-生育醇酯（維生素E）;;植物油混合物;;薄荷油;;丁香油;;百里香油;;橘皮冷壓油;;生薑油;;馬芹油;;洋甘菊油;;紅藻萃取物(含蝦紅素);;紅藻萃取物(含蝦紅素);;橄欖油;;迷迭香萃取;;膽鈣化醇(維生素D3)0.25%;;維生素D3;;維生素E;;二氧化矽;;中鏈三酸甘油酯;;L-抗壞血酸鈉;;蔗糖;;辛烯基丁二酸鈉澱粉;;明膠(牛);;甘油;;純水"
"1080015525","金鈣勇D800膜衣錠","","1180703","1080703","慧健康管理顧問股份有限公司","03/03/09","桃園市中壢區五權里民族路二段178號（2樓）","碳酸鈣;;微結晶狀α-纖維素;;維生素D3 0.25%;;辛烯基丁二酸鈉澱粉;;蔗糖;;抗壞血酸鈉;;中鏈三酸甘油酯;;二氧化矽;;DL-α-生育醇;;維生素D3;;硬脂酸鎂;;羥丙基甲基纖維素;;二氧化鈦;;食用黃色四號;;食用黃色五號;;食用藍色一號"
"1080018984","H.City 亮活B 鋅+鐵維生素B群雙層錠","","1181004","1081004","上瀧生技股份有限公司","06-5719237","台南市麻豆區新生北路140號1樓","硝酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸吡哆辛（維生素B6）;;氰鈷胺明（維生素B12）;;抗壞血酸（維生素C）;;菸鹼醯胺;;牛磺酸;;葉酸;;本多酸鈣;;生物素;;葡萄糖酸亞鐵;;氧化鎂;;葡萄糖酸鋅;;乳糖;;微結晶狀α-纖維素;;聚乙烯吡咯烷酮;;甘醇酸澱粉鈉;;羥丙基甲基纖維素;;硬脂酸鎂;;二氧化矽;;聚乙二醇;;聚乙二醇;;二丁基羥基甲苯;;二氧化鈦;;食用黃色五號鋁麗基"
"1080028660","華薇柑適寶朝鮮薊B群膠囊","","1140206","1090206","拓撲藥品股份有限公司","04-22052999","臺中市西區和龍里台灣大道二段132號1樓","啤酒酵母粉;;豬肝臟乾燥粉末;;朝鮮薊萃取物（朝鮮薊萃取物、麥芽糊精）;;抗壞血酸（維生素C）;;重酒石酸膽鹼;;硝酸硫胺明（維生素B1）;;鹽酸吡哆辛（維生素B6）;;核黃素（維生素B2）;;乙酸dl-α-生育醇酯 50%(乙酸dl-α-生育醇酯、麥芽糊精、辛烯基丁二酸鈉澱粉、二氧化矽);;DL-蛋胺酸;;肌醇;;葡萄糖酸鋅;;本多酸鈣;;氰鈷胺明（維生素B12） 0.1%(麥芽糊精、檸檬酸鈉、檸檬酸、維生素B12）;;葉酸;;維生素A醋酸鹽 11.5%(麥芽糊精、阿拉伯膠、玉米澱粉、維生素A醋酸鹽、dl-α-生育醇);;生物素;;紅花籽油;;蜂蠟;;明膠;;甘油;;水;;二氧化鈦;;食用藍色一號;;食用黃色四號;;食用紅色六號;;己二烯酸鉀;;菸鹼醯胺"
"1066029670","德立健必康膠囊","Daily Plus B-complex Capsule","1160805","1060805","西德有機化學藥品股份有限公司","02-22981555","新北市三重區中正北路560巷36號","本多酸鈣;;葉酸;;硬脂酸鎂;;菸鹼醯胺;;玉米澱粉;;硝酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸吡哆辛（維生素B6）;;氰鈷胺明（維生素B12）;;啤酒酵母粉;;滑石粉;;二氧化鈦;;食用藍色一號;;食用紅色六號;;明膠;;硫酸月桂酯鈉"
"1066030082","極品晶采軟膠囊食品","Best quality comeze capsules","1161006","1061006","康澤生物科技股份有限公司","02-22309677","台北市文山區萬安街21巷23號","維生素E;;硝酸硫胺明;;核黃素;;鹽酸吡哆辛;;氰鈷胺明;;硫酸鋅;;小米草萃取物;;山桑子萃取物;;決明子萃取物;;枸杞萃取物;;葡萄籽萃取物;;蕃茄粉末;;大豆油;;杜沙藻粉末;;明膠;;甘油;;純水;;食用藍色1號;;食用黃色4號;;食用紅色6號;;金盞花萃取物【金盞花萃取物（含葉黃素酯）、中鏈三酸甘油酯、維生素E】"
"1066031469","口嚼維他命C錠","","1160914","1060914","信東生技股份有限公司園區分公司","03-5783930","新竹縣寶山鄉新竹工業園區工業東九路33號2樓","異麥芽酮糖醇;;D-甘露醇;;顆粒維生素C 97%(抗壞血酸、羥丙基甲基纖維素);;羥丙基甲基纖維素;;二氧化矽;;硬脂酸鎂;;玉米糖膠;;脂肪酸蔗糖酯;;無水檸檬酸;;鳳梨香料（乳糖、香料、丙二醇、天然香料、二氧化矽）;;DL-蘋果酸;;阿斯巴甜;;醋磺內酯鉀;;食用黃色四號鋁麗基"
"1066033531","元氣B雙層錠","","1160831","1060831","生達化學製藥股份有限公司","06-6361516","台南市新營區土庫里土庫6之20號","維生素B1;;維生素B2;;維生素B6;;維生素B12;;維生素C;;菸鹼醯胺;;微結晶狀α-纖維素;;聚乙烯聚吡咯烷酮;;硬脂酸鎂;;二氧化矽;;葡萄糖酸鋅;;碳酸鈣;;氧化鎂;;焦磷酸鐵(玉米澱粉、焦磷酸鐵、卵磷脂);;羥丙基甲基纖維素;;聚乙烯吡咯烷酮;;膜衣成分（羥丙基甲基纖維素、羥丙基纖維素、聚乙二醇）;;二氧化鈦;;食用黃色五號鋁麗基;;食用紅色四十號鋁麗基;;本多酸鈣;;生物素;;葉酸"
"1066033532","靚漾B雙層錠","","1160831","1060831","生達化學製藥股份有限公司","06-6361516","台南市新營區土庫里土庫6之20號","維生素B1;;維生素B2;;維生素B6;;維生素B12;;維生素C;;菸鹼醯胺;;微結晶狀α-纖維素;;聚乙烯聚吡咯烷酮;;硬脂酸鎂;;二氧化矽;;葡萄糖酸鋅;;碳酸鈣;;氧化鎂;;焦磷酸鐵(玉米澱粉、焦磷酸鐵、卵磷脂);;羥丙基甲基纖維素;;聚乙烯吡咯烷酮;;膜衣成分（羥丙基甲基纖維素、羥丙基纖維素、聚乙二醇）;;二氧化鈦;;食用黃色五號鋁麗基;;食用紅色四十號鋁麗基;;本多酸鈣;;生物素;;葉酸"
"1066034208","五洲維他命C口含錠","","1160913","1060913","五洲生物科技廠股份有限公司","03-4870971","桃園市新屋區赤欄里17之1號2樓","巴糖醇;;維生素C;;羥丙基纖維素;;脂肪酸聚合甘油酯;;橘子香料;;天然香料;;香料;;乳糖;;二氧化矽;;檸檬香料;;天然香料;;香料;;乳糖;;二氧化矽;;蔗糖素;;維生素B2"
"1066035528","美亮得錠","Vitamin ABC Tablets","1160905","1060905","井田生化科技股份有限公司","04-26814585","台中市大甲區日南里工九路9號","鹽酸硫胺明（維生素B1）;;鹽酸吡哆辛（維生素B6）;;核黃素（維生素B2）;;L-抗壞血酸（維生素C）;;杜沙藻萃取物（阿拉伯膠、杜沙藻萃取、麥芽糊精、L-抗壞血酸、檸檬酸、二氧化矽）;;枸杞萃取物（枸杞萃取物、麥芽糊精）;;金盞花萃取物（金盞花萃取物、麥芽糊精）;;β-胡蘿蔔素 1%(生育醇、蔗糖、中鏈三酸甘油酯、β-胡蘿蔔素、L-抗壞血酸鈉、麥芽糊精、阿拉伯膠、二氧化矽）;;微結晶狀α-纖維素;;二氧化矽;;玉米澱粉;;D-甘露醇;;羥丙基纖維素;;菸鹼醯胺;;維生素A醋酸鹽17.25%(明膠、玉米澱粉、維生素A醋酸鹽、蔗糖、二丁基羥基甲苯);;硬脂酸鎂;;羧甲基纖維素鈣;;山桑子萃取物;;氧化澱粉;;羥丙基甲基纖維素;;二氧化鈦;;硬脂酸;;食用黃色四號鋁麗基;;食用紅色四十號鋁麗基;;食用紅色七號;;聚乙二醇99.9%複方食品添加物（聚乙二醇、二丁基羥基甲苯）"
"1066035556","葉酸錠","","1161006","1061006","三友生技醫藥股份有限公司","06-6353338","台南市後壁區福安里下寮路207之3號","D-山梨醇;;硬脂酸鎂;;微結晶狀α-纖維素;;葉酸"
"1066035558","寳倍媽媽葉酸錠","","1160829","1060829","三友生技醫藥股份有限公司","06-6353338","台南市後壁區福安里下寮路207之3號","D-山梨醇;;硬脂酸鎂;;微結晶狀α-纖維素;;葉酸"
"1066037512","綜合維生素膜衣錠","Multi-vitamines F.C. Tablet","1161031","1061031","井田生化科技股份有限公司","04-26814585","台中市大甲區日南里工九路9號","L-抗壞血酸（維生素C）;;鹽酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸吡哆辛（維生素B6）;;葉酸;;微結晶狀α纖維素;;D-甘露醇;;羥丙基纖維素;;氰鈷胺明（維生素B12）;;生物素;;菸鹼醯胺;;葡萄糖酸鋅;;維生素A醋酸鹽17.25%(明膠、玉米澱粉、維生素A醋酸鹽、蔗糖、二丁基羥基甲苯);;牛磺酸;;氧化澱粉;;硬脂酸鎂;;二氧化矽;;羧甲基纖維素鈣;;羥丙基甲基纖維素;;硬脂酸;;聚乙二醇99.99%複方食品添加物（聚乙二醇、二丁基羥基甲苯）;;二氧化鈦;;食用黃色五號鋁麗基"
